COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CARACTER,COLE_AREA_UBICACION,COLE_COD_MCPIO_UBICACION
105030000028,I. E. SAN FERNANDO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5030
105030000010,I. E. ESCUELA NORMAL SUPERIOR AMAGA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5030
105031001516,I. E. EDUARDO FERNANDEZ BOTERO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5031
105045001454,I.E. SAN FRACISCO DE ASIS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5045
105034000740,I. E. JUAN DE DIOS URIBE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5034
205034000329,C. E. R. SANTA INES,MIXTO,OFICIAL,NO APLICA,RURAL,5034
105034001207,I. E. MARIA AUXILIADORA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5034
105036000097,I. E.  SAN JOSE,MIXTO,OFICIAL,ACADÉMICO,URBANO,5036
105040000212,I. E. ANORI,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5040
105045000148,I.E. JOSE CELESTINO MUTIS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5045
105044000128,I. E. ANZA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5044
105045000318,I.E. JOSÉ JOAQUIN VÉLEZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5045
105045001217,I.E. POLICARPA SALAVARRIETA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5045
105045001527,I.E. SANTA MARIA DE LA ANTIGUA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5045
305045001658,I.E. SAN PEDRO CLAVER,MIXTO,OFICIAL,ACADÉMICO,URBANO,5045
105045001683,I. E. HERACLIO MENA PADILLA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5045
105051000028,I. E. MIGUEL VICENTE GARRIDO ORTIZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5051
105051000508,I. E. JOSE MANUEL RESTREPO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5051
105079000082,I. E.  LUIS EDUARDO ARIAS REINEL,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5079
105088001873,IE CARLOS PEREZ MEJIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088001806,IE ALBERTO LEBRUM MUNERA,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088001555,IE HERNAN VILLA BAENA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105055000022,I. E. SANTA TERESA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5055
105059000116,I. E. ROSA MESA DE MEJIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5059
105079000015,I. E. MANUEL JOSE CAICEDO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5079
105079000406,I. E. PRESBITERO LUIS EDUARDO PEREZ MOLINA,MIXTO,OFICIAL,TÉCNICO,URBANO,5079
105086000110,I.E. PBRO. RICARDO LUIS GUTIERREZ TOBON,MIXTO,OFICIAL,ACADÉMICO,URBANO,5086
105088001512,I.E. JORGE ELIECER GAITAN,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088002918,IE FONTIDUEÑO JAIME ARANGO ROJAS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088000338,IE BARRIO PARIS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088000362,IE CINCUENTENARIO DE FABRICATO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088000419,IE LA GABRIELA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088000427,IE SAGRADO CORAZON,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088000486,IE PLAYA RICA,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088002829,IE TOMAS CADAVID RESTREPO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088000877,IE MARCO FIDEL SUAREZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088000532,IE LA MILAGROSA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088002705,IE VILLA DEL SOL,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088002993,IE ALBERTO DIAZ MUÑOZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088002691,IE ATANASIO GIRARDOT,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5088
105088001415,IE ABRAHAM REYES,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088001431,IE LA CAMILA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088001521,I.E. CENTENARIO DE BELLO,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088001539,IE ANDRES BELLO,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088001971,IE JOSEFA CAMPOS,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088001679,COL SANTO DOMINGO DE GUZMAN,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088001709,IE NUEVA GENERACION,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088001750,I.E. FEDERICO SIERRA ARANGO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088001792,INSTITUCION EDUCATIVA RAQUEL JARAMILLO,MIXTO,OFICIAL,NO APLICA,URBANO,5088
105088002641,IE LA NAVARRA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088001911,IE COMERCIAL ANTONIO ROLDAN BETANCUR,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5088
305088002950,IE LICEO ANTIOQUEÑO,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088002306,IE GILBERTO ECHEVERRI MEJIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105088002896,IE CONCEJO DE BELLO,MIXTO,OFICIAL,TÉCNICO,URBANO,5088
105088003175,I.E. DE TRABAJO SAN JOSE,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
105091000012,I. E. PERLA DEL CITARA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5091
105088800016,INSTITUCION EDUCATIVA BETSABÉ ESPINAL,MIXTO,OFICIAL,,URBANO,5088
105093000109,I. E. SAN JOSE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5093
105113000071,I. E. SANTA GEMA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5113
105101000172,I. E. MARIA AUXILIADORA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5101
105101000571,I. E.  SAN JOSE DEL CITARA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5101
105101000717,I. E. JOSE MARIA HERRAN,MIXTO,OFICIAL,ACADÉMICO,URBANO,5101
105107000166,I. E. ANTONIO ROLDAN BETANCUR,MIXTO,OFICIAL,ACADÉMICO,URBANO,5107
105120000345,I. E. MONSEÑOR GERARDO PATIÑO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5120
105125000254,I. E. SAN JUAN BOSCO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5125
105129000216,I. E. JOSE MARIA BERNAL,MIXTO,OFICIAL,ACADÉMICO,URBANO,5129
105129000534,I. E.  PEDRO LUIS ALVAREZ CORREA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5129
105129000071,I. E. FEDERICO ANGEL,MIXTO,OFICIAL,ACADÉMICO,URBANO,5129
105129000089,I. E. GABRIEL ECHAVARRIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5129
105129000208,I. E. MARIA AUXILIADORA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5129
105134000046,I. E.  NUESTRA SEÑORA DEL ROSARIO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5134
105138000121,I. E. NICOLAS GAVIRIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5138
105147000401,I. E. COLOMBIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5147
105142000136,I. E. GABRIEL CORREA VELEZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5142
105145000145,I. E. JUAN PABLO GOMEZ OCHOA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5145
205142000271,C. E. R. LA MARIA,MIXTO,OFICIAL,NO APLICA,RURAL,5142
105147000045,I. E. LUIS CARLOS GALAN SARMIENTO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5147
205147000996,I.E.R. LA PROVINCIA,MIXTO,OFICIAL,,URBANO,5147
105147000568,I. E. JOSE MARIA MUÑOZ FLOREZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5147
105147000738,C. E. R. 25 DE AGOSTO,MIXTO,OFICIAL,NO APLICA,RURAL,5147
105148000243,I. E.  TECNICO INDUSTRIAL JORGE ELIECER GAITAN,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5148
105154000280,I. E. SANTO DOMINGO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5154
105148000308,I. E. FRAY JULIO TOBON B.,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5148
105148001002,I.E. EL PROGRESO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5148
105154000298,I. E. SANTA TERESITA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5154
105148000863,I. E. CAMPESTRE NUEVO HORIZONTE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5148
105150000099,I. E. PBRO JULIO TAMAYO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5150
105172000238,I.E. GONZALO MEJIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5172
105154000301,I. E. LICEO CAUCASIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5154
105172000629,I. E. JUAN EVANGELISTA BERRIO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5172
105154000409,I. E. MARCO FIDEL SUAREZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5154
105190000181,I. E. CISNEROS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5190
105154000751,I. E. LA MISERICORDIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5154
105154001880,I. E. DIVINO NIÑO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5154
105154002274,I. E. ESCUELA NORMAL SUPERIOR DEL BAJO CAUCA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5154
105172000076,I. E. LOS ANDES,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5172
105172000572,I. E. CHIGORODO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5172
205172000062,I. E. AGRICOLA DE URABA,MIXTO,OFICIAL,TÉCNICO,URBANO,5172
105172001463,I.E. MUNICIPAL JOSE DE LOS SANTOS ZUÑIGA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5172
105212000368,I. E. VILLANUEVA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5212
105206000186,I. E.  PRESBITERO LIBARDO AGUIRRE,MIXTO,OFICIAL,ACADÉMICO,URBANO,5206
105212000082,I. E. SAN LUIS GONZAGA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5212
105209000021,I. E. DE JESUS,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5209
105212000511,I. E.  PRESBITERO BERNARDO MONTOYA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5212
105212000112,I. E. ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5212
105212000163,I. E. JOSE MIGUEL DE RESTREPO Y PUERTA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5212
105237000150,I. E. DONMATIAS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5237
105212000538,I. E. GABRIELA MISTRAL,MIXTO,OFICIAL,ACADÉMICO,URBANO,5212
105212000830,I. E.  LA TRINIDAD,MIXTO,OFICIAL,ACADÉMICO,URBANO,5212
105234000531,I. E.  JUAN HENRIQUE WHITE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5234
105234000086,I. E. MADRE LAURA MONTOYA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5234
105250000169,I. E. EL BAGRE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5250
105240000136,I. E. URBANA SAN JOSE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5240
105250000339,I. E. LAS DELICIAS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5250
105250000185,I. E. BIJAO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5250
105250000932,I. E. LA ESMERALDA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5250
105250000975,I. E. 20 DE JULIO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5250
105264000013,I. E. ENTRERRIOS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5264
105266000924,INSTITUCION EDUCATIVA COMERCIAL DE ENVIGADO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105266000061,INSTITUCION EDUCATIVA MANUEL URIBE ANGEL,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105266000941,I.E. JOSE MANUEL RESTREPO VELEZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105266000452,INSTITUCION EDUCATIVA LA PAZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105266000282,INSTITUCION EDUCATIVA SAN VICENTE DE PAUL,MIXTO,OFICIAL,ACADÉMICO,URBANO,5266
105266000312,INSTITUCION EDUCATIVA DARIO DE BEDOUT,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105266000363,INSTITUCION EDUCATIVA ALEJANDRO VELEZ BARRIENTOS,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105266000428,INSTITUCION EDUCATIVA MARIA POUSSEPIN,MIXTO,OFICIAL,,URBANO,5266
105266000461,I.E. NORMAL SUPERIOR DE ENVIGADO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105266000801,INSTITUCION EDUCATIVA JOSE MIGUEL DE LA CALLE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105308000083,I. E. COLOMBIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5308
105266001203,INSTITUCIÂ¿N EDUCATIVA EL SALADO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5266
105376000211,I. E. BERNARDO URIBE LONDOÑO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5376
105282000390,I. E. EFE GOMEZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5282
105360000415,I.E. JUAN NEPOMUCENO CADAVID,MASCULINO,OFICIAL,ACADÉMICO,URBANO,5360
105282000403,I. E. ESCUELA NORMAL SUPERIOR MARIANO OSPINA RODRIGUEZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5282
105483000347,I. E. INMACULADA CONCEPCION,MIXTO,OFICIAL,ACADÉMICO,URBANO,5483
105284000214,I. E.  MANUEL ANTONIO TORO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5284
105306000175,I. E. LUIS ANDRADE VALDERRAMA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5306
105360002141,I.E. BENEDIKTA ZUR NIEDEN,MIXTO,OFICIAL,,URBANO,5360
105284000788,I. E. PEDRO ANTONIO ELEJALDE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5284
105284000575,I. E.  LAS MERCEDES,MIXTO,OFICIAL,ACADÉMICO,URBANO,5284
105308000059,COLEGIO NUESTRA SEÑORA DEL ROSARIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5308
105615000228,I. E. JOSE MARIA CORDOBA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5615
105631000068,I. E. RAFAEL J. MEJIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5631
105284000800,I. E. ESCUELA NORMAL SUPERIOR MIGUEL ANGEL ALVAREZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5284
105376000105,I. E. MARIA JOSEFA MARULANDA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5376
105308000041,I. E. MANUEL JOSE SIERRA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5308
105376000440,I. E. LA PAZ,MIXTO,OFICIAL,TÉCNICO,URBANO,5376
105308000253,I. E.  EMILIANO GARCIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5308
105308000482,I. E. ATANASIO GIRARDOT,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5308
105310000031,I. E. GOMEZ PLATA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5310
105313000016,I. E. JORGE ALBERTO GOMEZ GOMEZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5313
105665000024,I. E. CAMILO TORRES,MIXTO,OFICIAL,ACADÉMICO,URBANO,5665
105679000426,I. E. TOMAS EASTMAN,MIXTO,OFICIAL,ACADÉMICO,URBANO,5679
105315000021,I. E.  LUIS LOPEZ DE MESA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5315
105318000049,I. E. SANTO TOMAS DE AQUINO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5318
105318000278,I. E. INMACULADA CONCEPCION,MIXTO,OFICIAL,ACADÉMICO,URBANO,5318
105321000025,I. E. NUESTRA SENORA DEL PILAR,MIXTO,OFICIAL,ACADÉMICO,URBANO,5321
105347000015,I. E. SAN RAFAEL,MIXTO,OFICIAL,ACADÉMICO,URBANO,5347
105353000051,I. E. AURA MARIA VALENCIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5353
105792000190,I. E. JOSE PRIETO ARANGO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5792
105360000024,INSTITUCION EDUCATIVA CONCEJO MUNICIPAL DE ITAGUI,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105837001150,I.E. SAGRADO CORAZÓN DE JESÚS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5837
105360000288,INSTITUCION EDUCATIVA ENRIQUE VELEZ ESCOBAR,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000083,INSTITUCION EDUCATIVA SAN JOSE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000105,INSTITUCION EDUCATIVA PEDRO ESTRADA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
205360001254,I.E. MARIA JOSEFA ESCOBAR,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5360
105360000474,INSTITUCION EDUCATIVA FELIPE DE RESTREPO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000253,INSTITUCION EDUCATIVA ESTEBAN OCHOA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000296,INSTITUCION EDUCATIVA ANTONIO JOSE DE SUCRE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000857,I.E. LUIS CARLOS GALAN,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360002299,I.E. CIUDAD ITAGUI,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000318,INSTITUCION EDUCATIVA JOHN F. KENNEDY,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000385,INSTITUCION EDUCATIVA ISOLDA ECHAVARRIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360001063,INSTITUCION EDUCATIVA MARIA JESUS MEJIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000431,INSTITUCION EDUCATIVA EL ROSARIO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360000491,INSTITUCIÓN EDUCATIVA ORESTE SINDICI,MIXTO,OFICIAL,ACADÉMICO,URBANO,5360
105380000527,I. E. CONCEJO MUNICIPAL,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5380
105400000189,I. E. PIO XI,MIXTO,OFICIAL,ACADÉMICO,URBANO,5400
205360000151,I.E. LOS GOMEZ,MIXTO,OFICIAL,ACADÉMICO,RURAL,5360
105440000131,I. E. SAN JOSE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5440
105475000125,I. E. MURINDO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5475
105495000024,I. E. NECHI,MIXTO,OFICIAL,ACADÉMICO,URBANO,5495
105360000628,INSTITUCION EDUCATIVA AVELINO SALDARRIAGA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360001055,INSTITUCION EDUCATIVA DIEGO ECHAVARRIA MISAS,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360001098,INSTITUCION EDUCATIVA SIMON BOLIVAR,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360001357,INSTITUCION EDUCATIVA LOMA LINDA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360001390,INSTITUCION EDUCATIVA CARLOS ENRIQUE CORTES,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105360001934,INSTITUCION EDUCATIVA MARCELIANA SALDARRIAGA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5360
105361000443,I. E. PEDRO NEL OSPINA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5361
105364000401,I. E. SAN ANTONIO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5364
105368000015,I. E. SAN JOSE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5368
105368000066,I. E. ESCUELA NORMAL SUPERIOR DE JERICO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5368
105376000113,I. E. MONSEÑOR ALFONSO URIBE JARAMILLO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5376
105376000571,I. E.   CONCEJO MUNICIPAL,MIXTO,OFICIAL,TÉCNICO,URBANO,5376
105380000063,I. E. BERNARDO ARANGO MACIAS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5380
105387000077,I. E.  CARLOS ARTURO DUQUE RAMIREZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5585
105400000120,I. E. FELIX MARIA RESTREPO LONDOÑO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5400
105411000199,I. E. SAN FRANCISCO DE ASIS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5411
105425000019,I. E. FILIBERTO RESTREPO SIERRA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5425
105440000068,I. E. ROMAN GOMEZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5440
105440000467,I. E. TECNICO INDUSTRIAL SIMONA DUQUE,MIXTO,OFICIAL,TÉCNICO,URBANO,5440
105440000386,I. E. NORMAL SUPERIOR RAFAEL MARIA GIRALDO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5440
105440000408,I. E. R. TECNICO DE MARINILLA,MIXTO,OFICIAL,TÉCNICO,RURAL,5440
105467000019,I. E. MARIANO J. VILLEGAS,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5467
105480000010,I. E. MUTATA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5480
105490000026,I. E. ANTONIO ROLDAN BETANCUR,MIXTO,OFICIAL,ACADÉMICO,URBANO,5490
105490000018,I. E. EDUARDO ESPITIA ROMERO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5490
105501000198,I. E.  OLAYA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5501
105541000026,I. E.  LEON XIII,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5541
105604000013,I.E. IGNACIO YEPES YEPES,MIXTO,OFICIAL,ACADÉMICO,URBANO,5604
105543000325,I. E. PRESBITERO RODRIGO LOPERA GIL,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5543
105576000096,I. E. EL SALVADOR,MIXTO,OFICIAL,ACADÉMICO,URBANO,5576
105579000186,I. E. ALFONSO LOPEZ PUMAREJO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5579
105579000160,I. E. BOMBONA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5579
105579000305,I. E. ANTONIO NARIÑO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5579
105579000259,I. E. AMERICA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5579
105591000027,I. E. PABLO VI,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5591
105631000106,I. E.  MARIA MEDIADORA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5631
105579000909,I. E. ESCUELA NORMAL SUPERIOR DEL MAGDALENA MEDIO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5579
105642000019,I. E.  JULIO RESTREPO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5642
105607000022,I. E. IGNACIO BOTERO VALLEJO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5607
105615000627,I. E. TECNICO INDUSTRIAL SANTIAGO DE ARMA,MIXTO,OFICIAL,TÉCNICO,URBANO,5615
105615000236,I. E. ESCUELA NORMAL SUPERIOR DE MARIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5615
105615000473,I. E. JOSEFINA MUÑOZ GONZALEZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5615
105736000055,I. E.  SANTO DOMINGO SAVIO,MIXTO,OFICIAL,ACADÉMICO,RURAL,5736
105615001062,I. E. CONCEJO MUNICIPAL EL PORVENIR,MIXTO,OFICIAL,ACADÉMICO,URBANO,5615
105790000184,I. E. RAFAEL NUÑEZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5790
105631000050,I. E. ADELAIDA CORREA ESTRADA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5631
105628000227,I. E. SAN JOSE,MIXTO,OFICIAL,ACADÉMICO,URBANO,5628
105631000084,I. E. JOSE FELIX DE RESTREPO VELEZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5631
105631000491,I. E. CONCEJO DE SABANETA JOSE MARIA CEBALLOS BOTERO,MIXTO,OFICIAL,ACADÉMICO,URBANO,5631
105647000220,I. E. SAN ANDRES,MIXTO,OFICIAL,ACADÉMICO,URBANO,5647
105649000014,I. E. JOAQUIN CARDENAS GOMEZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,5649
105656000143,I. E.  ESCUELA NORMAL SUPERIOR GENOVEVA DIAZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5656
105660000271,I. E. SAN LUIS,MIXTO,OFICIAL,ACADÉMICO,URBANO,5660
205656000164,I. E. R. AGRICOLA DE SAN JERONIMO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5656
105658000124,I. E. FRANCISCO ABEL GALLEGO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5658
